order_id,order_date,customer_name,product_name,category,region,sales_channel,customer_segment,payment_method,salesperson,quantity,unit_price,discount_percent,rating
ORD-02132,2025-05-08,Koperasi Sejahtera,Laptop Pro X1,Accessories,DKI Jakarta,direct sales,sme,transfer bank,Riko Pratama,46,Rp 8113601,13,4.7
ORD-02133,2025-05-20,Yayasan Pendidikan Maju,Wireless Mouse,electronics,DKI JAKARTA,direct sales,Government,transfer bank,SITI RAHAYU,48,415372,25,6.5
ORD-02134,2025-09-06,PT Teknologi Nusantara,Laptop Pro X1,Electronics,Bali,direct sales,CORPORATE,transfer bank,Ahmad Fauzi,16,7903612,16,N/A
ORD-02135,2024-10-19,CV Karya Indah,Wireless Mouse,Furniture,Kalimantan Timur,Offline,Retail,kartu kredit,budi santoso,0,372539,21,4.6
ORD-02136,2025-08-23,Bapak Joko Widodo,USB-C Hub,Accessories,Kalimantan Timur,OFFLINE,CORPORATE,transfer bank,Budi Santoso,50,315324,23,3.4
ORD-02137,2023-09-06,-,USB C Hub,electronics,jawa barat,Online,sme,COD,Siti Rahayu,7,267199,21,6.5
ORD-02138,2024-01-15,Toko Elektronik Sukses,Webcam hd,Accessories,DKI JAKARTA,direct sales,Retail,cod,Budi Santoso,24,581999.83,12,2.8
ORD-02139,2024-10-17,PT Teknologi Nusantara,Webcam HD,Furniture,JAWA TIMUR,Direct Sales,sme,QRIS,Budi Santoso,48,549490.27,23,
ORD-02140,2023-09-10,UD Sentosa,Laptop Pro X2,Furniture,Sumatera Utara,e-commerce,retail,qris,Fajar Kurniawan,abc,10227620,16,2.8
ORD-02141,11/02/2024,Bapak Joko Widodo,Webcam hd,Furniture,JAWA TIMUR,online,Retail,Kartu Kredit,SITI RAHAYU,37,657415,,N/A
ORD-02142,26/02/2023,Ibu Sari Dewi,Laptop Pro X2,Accessories,Sumatera Utara,OFFLINE,Corporate,cod,Fajar Kurniawan,-1,8200239,,
ORD-02143,2024-09-14,PT Maju Bersama,Wireless Mouse,Furniture,Jawa Timur,Online,Retail,Transfer Bank,Ahmad Fauzi,40,"435366,00",-5,4.5
ORD-02144,2023-10-23,PT Global Digital,4K Monitor,Furniture,jawa barat,OFFLINE,Retail,qris,Dewi Lestari,0,4164460,5,
ORD-02145,2025-10-16,PT Maju Bersama,headset,electronics,JAWA TIMUR,online,Government,qris,Nurul Hidayah,6,Rp 1168748,24,
ORD-02146,2024-11-20,CV Karya Indah,Laptop Pro X2,accessories,Bali,OFFLINE,Corporate,transfer bank,Riko Pratama,8,8396335,18,4.0
ORD-02147,11-03-2024,CV Karya Indah,Gaming Chair,Accessories,Sulawesi Selatan,E-Commerce,Retail,QRIS,Ahmad fauzi,29,2819640,20,
ORD-02148,2023-01-16,PT Teknologi Nusantara,Mechanical Keyboard,Peripherals,Jawa Barat,OFFLINE,Corporate,qris,Ahmad fauzi,7,761091,30,2.6
ORD-02149,2024-01-25,Yayasan Pendidikan Maju,Mechanical KEYBOARD,Electronics,Jawa Timur,Direct Sales,Retail,transfer bank,Dewi Lestari,12,631204,9,-1
ORD-02150,2024-02-25,Bapak Joko Widodo,Mechanical KEYBOARD,PERIPHERALS,DKI JAKARTA,OFFLINE,Government,cod,Ahmad fauzi,1,"719650,00",25,2.0
ORD-02151,2023-07-27,N/A,4k monitor,Furniture,Jawa Timur,E-Commerce,sme,Transfer Bank,SITI RAHAYU,0,5020092,N/A,1.7
ORD-02152,2025-07-04,PT Teknologi Nusantara,Webcam hd,Peripherals,JAWA TIMUR,online,retail,Transfer Bank,Fajar Kurniawan,4,634979,3,-1
ORD-02153,2025-11-16,PT Maju Bersama,Laptop Pro X2,Electronics,Kalimantan Timur,Offline,Corporate,cod,Fajar Kurniawan,28,9326294.71,13,4.7
ORD-02154,2025-09-08,Toko Elektronik Sukses,USB C Hub,electronics,Bali,e-commerce,Corporate,QRIS,Ahmad Fauzi,43,Rp 296391,14,3.0
ORD-02155,2024-05-17,Bapak Joko Widodo,Webcam HD,accessories,jawa barat,e-commerce,SME,qris,Ahmad Fauzi,45,618629,22,2.3
ORD-02156,2023-12-22,Bapak Joko Widodo,wireless mouse,Electronics,Jawa Timur,OFFLINE,retail,qris,Ahmad fauzi,21,408077.99,8,4.6
ORD-02157,2024-06-02,-,Mechanical KEYBOARD,electronics,Bali,Offline,retail,cod,Siti Rahayu,43,783328,N/A,2.6
ORD-02158,2025-02-23,Koperasi Sejahtera,Mechanical Keyboard,Accessories,Jawa Timur,Offline,government,Kartu Kredit,Nurul Hidayah,38,813379,-5,2.1
ORD-02159,,PT Teknologi Nusantara,external ssd,Peripherals,jawa barat,Offline,retail,transfer bank,Ahmad Fauzi,41,Rp 1000012,,3.4
ORD-02160,,Yayasan Pendidikan Maju,4k monitor,Electronics,JAWA TIMUR,Offline,CORPORATE,transfer bank,Siti Rahayu,25,Rp 4954404,26,4.9
ORD-02161,2024-10-21,PT Maju Bersama,Wireless Mouse,Electronics,jawa barat,Direct Sales,Government,transfer bank,Budi Santoso,46,Rp 402890,9,1.1
ORD-02162,10/11/2023,Toko Elektronik Sukses,Mechanical Keyboard,furniture,Jawa Timur,direct sales,government,qris,Ahmad Fauzi,41,729712,18,2.4
ORD-02163,2024-04-07,Yayasan Pendidikan Maju,wireless mouse,Peripherals,Bali,Online,Corporate,Transfer Bank,Ahmad Fauzi,9,"357537,00",22,3.1
ORD-02164,2024-04-23,Bapak Joko Widodo,Noise Cancelling Headset,furniture,Sulawesi Selatan,online,retail,kartu kredit,budi santoso,35,1273553,3,2.4
ORD-02165,2023-04-16,PT Global Digital,4K Monitor,PERIPHERALS,Jawa Timur,OFFLINE,government,kartu kredit,Dewi Lestari,33,4399440,10,2.3
ORD-02166,26/06/2025,PT Global Digital,USB-C Hub,electronics,Sumatera Utara,E-Commerce,Government,Kartu Kredit,Dewi Lestari,37,285205,N/A,2.5
ORD-02167,,Koperasi Sejahtera,Laptop Pro X2,PERIPHERALS,Sulawesi Selatan,Online,CORPORATE,QRIS,Fajar Kurniawan,35,Rp 7595523,-5,
ORD-02168,2023-09-02,PT Teknologi Nusantara,Laptop Pro X1,furniture,DKI Jakarta,Direct Sales,sme,COD,SITI RAHAYU,-1,7377502,150,1.3
ORD-02169,2025-01-25,PT Global Digital,Laptop Pro X1,Peripherals,Jawa Timur,Direct Sales,retail,QRIS,Ahmad fauzi,20,10644137,30,2.3
ORD-02170,2025-10-18,-,Webcam hd,furniture,Sumatera Utara,direct sales,Corporate,COD,Ahmad fauzi,abc,"595477,00",7,4.7
ORD-02171,11-16-2023,PT Teknologi Nusantara,Noise Cancelling Headset,Furniture,Sumatera Utara,e-commerce,government,cod,budi santoso,-1,1159305,10,4.8
ORD-02172,2025-11-24,Koperasi Sejahtera,Webcam HD,electronics,JAWA TIMUR,E-Commerce,CORPORATE,QRIS,Fajar Kurniawan,14,Rp 435545,30,3.9
ORD-02173,2023-09-24,Ibu Sari Dewi,Webcam HD,electronics,jawa barat,Offline,Retail,qris,Nurul Hidayah,10,669333,23,3.8
ORD-02174,2024-07-20,Bapak Joko Widodo,headset,Peripherals,Jawa Barat,OFFLINE,SME,COD,Budi Santoso,42,1065724,21,2.2
ORD-02175,2023-08-04,Bapak Joko Widodo,external ssd,Electronics,Sulawesi Selatan,e-commerce,Retail,Kartu Kredit,Siti Rahayu,,811952,24,3.0
ORD-02176,2023-04-06,PT Global Digital,external ssd,electronics,Kalimantan Timur,E-Commerce,retail,cod,Ahmad Fauzi,46,943102,,
ORD-02177,20250819,Koperasi Sejahtera,Mechanical Keyboard,Electronics,Kalimantan Timur,OFFLINE,CORPORATE,COD,Budi Santoso,22,752690,3,4.0
ORD-02178,2023-03-13,Ibu Sari Dewi,headset,electronics,DKI JAKARTA,online,Corporate,COD,Siti Rahayu,45,964422,21,1.3
ORD-02179,2025-09-18,Yayasan Pendidikan Maju,Laptop Pro X1,electronics,DKI Jakarta,OFFLINE,Government,cod,budi santoso,6,10250617,,1.5
ORD-02180,20230101,PT Teknologi Nusantara,Noise Cancelling Headset,furniture,Jawa Timur,Offline,Retail,kartu kredit,Dewi Lestari,5,"1463347,00",2,3.5
ORD-02181,,Koperasi Sejahtera,Laptop Pro X1,Peripherals,Sumatera Utara,direct sales,Retail,QRIS,Budi Santoso,6,-9999,8,1.3
ORD-02182,2025-12-10,Toko Elektronik Sukses,Wireless Mouse,accessories,DKI JAKARTA,online,sme,QRIS,Budi Santoso,45,376496,26,
ORD-02183,2023-06-03,Bapak Joko Widodo,Webcam HD,PERIPHERALS,Jawa Barat,Offline,SME,QRIS,SITI RAHAYU,37,447074,28,1.3
ORD-02184,N/A,Bapak Joko Widodo,Webcam HD,Accessories,DKI Jakarta,Online,SME,cod,Dewi Lestari,19,540217,26,3.5
ORD-02185,08/04/2024,PT Teknologi Nusantara,External SSD 1TB,Electronics,Sumatera Utara,e-commerce,retail,kartu kredit,Ahmad fauzi,abc,728745,25,2.6
ORD-02186,20240601,PT Global Digital,Wireless Mouse,Peripherals,Kalimantan Timur,e-commerce,retail,Kartu Kredit,Riko Pratama,2,-9999,,3.0
ORD-02187,2023-11-20,PT Maju Bersama,Desk Lamp LED,furniture,Kalimantan Timur,online,Retail,Kartu Kredit,Nurul Hidayah,14,375307,19,3.4
ORD-02188,N/A,PT Global Digital,Desk lamp,Peripherals,DKI JAKARTA,Direct Sales,Retail,cod,budi santoso,25,371321,N/A,3.6
ORD-02189,11-18-2025,PT Maju Bersama,Webcam hd,electronics,Sumatera Utara,e-commerce,government,qris,Nurul Hidayah,41,458814,,N/A
ORD-02190,2024-05-03,Toko Elektronik Sukses,Laptop Pro X1,Accessories,JAWA TIMUR,Direct Sales,retail,transfer bank,Ahmad fauzi,47,10457086,21,2.8
ORD-02191,05/01/2023,PT Global Digital,Desk Lamp LED,PERIPHERALS,Bali,Direct Sales,government,Transfer Bank,Nurul Hidayah,2,370517,13,-1
ORD-02192,N/A,Ibu Sari Dewi,Gaming chair,electronics,Sumatera Utara,e-commerce,Corporate,Transfer Bank,Fajar Kurniawan,17,2970123,13,-1
ORD-02193,2023-03-12,Yayasan Pendidikan Maju,USB C Hub,electronics,Jawa Timur,direct sales,Retail,qris,Budi Santoso,21,235237,2,5.0
ORD-02194,20230708,Koperasi Sejahtera,wireless mouse,electronics,Jawa Timur,direct sales,government,transfer bank,Budi Santoso,29,414988,5,1.8
ORD-02195,20241122,-,Desk lamp,furniture,Bali,Offline,Retail,QRIS,Fajar Kurniawan,28,"315572,00",12,-1
ORD-02196,N/A,UD Sentosa,Mechanical KEYBOARD,electronics,DKI JAKARTA,Direct Sales,SME,QRIS,budi santoso,4,730850.64,30,N/A
ORD-02197,2023-03-17,Toko Elektronik Sukses,USB-C Hub,PERIPHERALS,DKI JAKARTA,Online,Government,qris,Siti Rahayu,0,259124,27,2.3
ORD-02198,2023-09-28,Koperasi Sejahtera,external ssd,furniture,jawa barat,Offline,Corporate,Transfer Bank,budi santoso,50,,0,
ORD-02199,2025-07-21,PT Teknologi Nusantara,external ssd,Accessories,Jawa Barat,OFFLINE,CORPORATE,Transfer Bank,Siti Rahayu,26,1029884,27,1.1
ORD-02199,2024-12-09,PT Global Digital,4K Monitor,accessories,Jawa Barat,Direct Sales,sme,transfer bank,Riko Pratama,38,,7,2.7
ORD-02201,N/A,Toko Elektronik Sukses,External SSD 1TB,Peripherals,jawa barat,Direct Sales,SME,cod,SITI RAHAYU,40,801025,5,1.7
ORD-02202,06-22-2024,N/A,Wireless Mouse,Accessories,Bali,Offline,Retail,kartu kredit,SITI RAHAYU,7,320875,28,3.6
ORD-02203,2025-11-03,PT Teknologi Nusantara,Webcam hd,accessories,JAWA TIMUR,Offline,SME,Transfer Bank,budi santoso,31,,13,2.0
ORD-02204,2024-02-07,PT Teknologi Nusantara,external ssd,Electronics,Jawa Timur,OFFLINE,Corporate,transfer bank,Dewi Lestari,44,Rp 1082157,4,N/A
ORD-02205,2024-04-24,Toko Elektronik Sukses,Noise Cancelling Headset,Electronics,DKI JAKARTA,OFFLINE,CORPORATE,cod,Nurul Hidayah,-1,1154174,N/A,
ORD-02206,21/08/2023,Ibu Sari Dewi,4K Monitor,furniture,Sulawesi Selatan,Direct Sales,Government,qris,SITI RAHAYU,abc,4457635,7,1.5
ORD-02207,01-22-2025,Toko Elektronik Sukses,Webcam hd,Peripherals,JAWA TIMUR,Direct Sales,SME,Transfer Bank,Nurul Hidayah,17,"577413,00",21,-1
ORD-02208,N/A,Toko Elektronik Sukses,Webcam hd,Furniture,JAWA TIMUR,Offline,sme,COD,Riko Pratama,35,"626173,00",2,3.8
ORD-02209,2023-11-08,Toko Elektronik Sukses,USB-C Hub,Furniture,Bali,OFFLINE,Retail,transfer bank,budi santoso,42,256180,20,3.0
ORD-02210,2025-08-21,UD Sentosa,headset,Accessories,Sulawesi Selatan,e-commerce,Corporate,COD,Dewi Lestari,45,"1445899,00",3,2.4
ORD-02211,2024-02-14,Bapak Joko Widodo,wireless mouse,Accessories,Jawa Barat,online,Corporate,COD,SITI RAHAYU,16,Rp 292717,24,1.1
ORD-02212,2024-12-01,PT Teknologi Nusantara,Laptop Pro X1,accessories,DKI Jakarta,e-commerce,CORPORATE,Kartu Kredit,Budi Santoso,6,7116784,21,3.5
ORD-02213,2023-05-14,PT Maju Bersama,Gaming chair,Accessories,Jawa Barat,online,Government,cod,Nurul Hidayah,16,3398549,16,6.5
ORD-02214,11-27-2024,PT Teknologi Nusantara,Noise Cancelling Headset,electronics,Sulawesi Selatan,e-commerce,Corporate,Kartu Kredit,budi santoso,49,Rp 991191,15,3.7
ORD-02215,2024-02-28,PT Teknologi Nusantara,Mechanical Keyboard,electronics,Jawa Timur,online,Retail,transfer bank,Riko Pratama,36,561652,9,-1
ORD-02216,01/07/2024,PT Maju Bersama,external ssd,furniture,Jawa Timur,direct sales,retail,QRIS,Ahmad fauzi,49,1012572,2,
ORD-02217,2024-07-23,PT Teknologi Nusantara,wireless mouse,accessories,Kalimantan Timur,Offline,SME,transfer bank,Dewi Lestari,16,425739,N/A,2.1
ORD-02218,2025-04-14,Yayasan Pendidikan Maju,headset,accessories,Sulawesi Selatan,Direct Sales,Government,transfer bank,budi santoso,,1075111,17,6.5
ORD-02219,03-12-2023,UD Sentosa,Mechanical KEYBOARD,Electronics,Kalimantan Timur,online,CORPORATE,transfer bank,budi santoso,25,570506.86,25,N/A
ORD-02220,2023-03-19,Yayasan Pendidikan Maju,Mechanical Keyboard,furniture,Jawa Timur,Online,retail,cod,SITI RAHAYU,33,756027,6,3.5
ORD-02221,09-14-2023,Koperasi Sejahtera,external ssd,Electronics,Sulawesi Selatan,e-commerce,government,kartu kredit,Siti Rahayu,-1,928133.08,,4.0
ORD-02222,2024-10-10,CV Karya Indah,Mechanical Keyboard,Accessories,DKI Jakarta,E-Commerce,Retail,QRIS,Ahmad fauzi,,651149,11,3.1
ORD-02223,2024-06-16,Ibu Sari Dewi,Mechanical Keyboard,Electronics,DKI JAKARTA,Online,government,qris,Budi Santoso,46,792385,18,1.1
ORD-02224,07-01-2024,Koperasi Sejahtera,4K Monitor,furniture,Jawa Timur,Direct Sales,retail,Kartu Kredit,Ahmad fauzi,11,4146503,22,1.3
ORD-02225,2024-01-13,UD Sentosa,Mechanical KEYBOARD,accessories,jawa barat,direct sales,government,kartu kredit,Riko Pratama,50,655824,7,1.6
ORD-02226,27/12/2025,,Gaming chair,furniture,Bali,e-commerce,SME,Transfer Bank,Nurul Hidayah,33,2964540,3,N/A
ORD-02227,,Bapak Joko Widodo,Webcam hd,accessories,Kalimantan Timur,Direct Sales,Corporate,QRIS,SITI RAHAYU,abc,Rp 457123,N/A,3.4
ORD-02228,2024-10-20,Ibu Sari Dewi,Mechanical Keyboard,Furniture,Jawa Timur,OFFLINE,CORPORATE,kartu kredit,budi santoso,3,"650349,00",27,1.5
ORD-02229,2025-11-12,PT Global Digital,Webcam HD,furniture,jawa barat,direct sales,retail,cod,Siti Rahayu,4,519723,12,-1
ORD-02230,2024-02-19,PT Maju Bersama,Webcam HD,Furniture,DKI Jakarta,E-Commerce,SME,cod,Dewi Lestari,21,567481,,2.2
ORD-02231,2024-07-19,Ibu Sari Dewi,Noise Cancelling Headset,electronics,Kalimantan Timur,OFFLINE,Government,qris,Fajar Kurniawan,8,1192129,17,N/A
ORD-02232,2023-09-23,Toko Elektronik Sukses,Laptop Pro X1,accessories,Sulawesi Selatan,e-commerce,retail,Kartu Kredit,Riko Pratama,38,10621428,1,2.2
ORD-02233,2025-03-16,-,Wireless Mouse,accessories,DKI Jakarta,Direct Sales,CORPORATE,transfer bank,budi santoso,5,"324195,00",5,4.6
ORD-02234,2023-08-18,PT Global Digital,Desk lamp,Accessories,Bali,Offline,CORPORATE,qris,Budi Santoso,36,382641.97,19,4.6
ORD-02235,2023-02-07,-,external ssd,accessories,DKI JAKARTA,direct sales,Retail,cod,budi santoso,44,1081199,12,2.8
ORD-02236,2023-09-13,Ibu Sari Dewi,headset,electronics,JAWA TIMUR,OFFLINE,Corporate,cod,Ahmad fauzi,27,1419141,N/A,6.5
ORD-02237,05-22-2023,Koperasi Sejahtera,external ssd,Peripherals,Sumatera Utara,Online,retail,QRIS,SITI RAHAYU,34,994519,,3.3
ORD-02238,2025-06-10,UD Sentosa,External SSD 1TB,furniture,Kalimantan Timur,E-Commerce,retail,transfer bank,Fajar Kurniawan,7,-9999,,
ORD-02239,2024-04-28,Yayasan Pendidikan Maju,Gaming Chair,Furniture,Sulawesi Selatan,Online,Retail,QRIS,Budi Santoso,2,2799142,13,4.7
ORD-02240,2023-06-21,PT Teknologi Nusantara,Webcam HD,Peripherals,jawa barat,online,CORPORATE,Transfer Bank,Riko Pratama,33,624396,13,-1
ORD-02241,2025-05-05,CV Karya Indah,Gaming chair,Accessories,Sumatera Utara,OFFLINE,retail,kartu kredit,SITI RAHAYU,36,2688675,12,4.3
ORD-02242,2023-02-18,Toko Elektronik Sukses,Gaming chair,PERIPHERALS,Jawa Barat,e-commerce,CORPORATE,Kartu Kredit,Budi Santoso,42,,21,2.5
ORD-02243,01-08-2025,,4k monitor,PERIPHERALS,jawa barat,E-Commerce,SME,Kartu Kredit,Ahmad Fauzi,35,Rp 4223857,13,
ORD-02244,27/06/2023,PT Maju Bersama,Webcam hd,Furniture,Sulawesi Selatan,Offline,CORPORATE,COD,budi santoso,12,666640,26,2.7
ORD-02245,2023-12-25,N/A,Webcam hd,Peripherals,Sumatera Utara,E-Commerce,sme,kartu kredit,Siti Rahayu,3,576794,23,3.8
ORD-02246,2023-03-02,PT Global Digital,Gaming Chair,Electronics,jawa barat,Direct Sales,CORPORATE,qris,budi santoso,2,2843060,150,4.1
ORD-02247,2025-05-13,PT Maju Bersama,USB-C Hub,PERIPHERALS,Sumatera Utara,Online,retail,Kartu Kredit,budi santoso,49,"262005,00",4,2.3
ORD-02248,,Toko Elektronik Sukses,Noise Cancelling Headset,Accessories,Jawa Timur,Direct Sales,Retail,cod,Nurul Hidayah,22,976183,24,4.1
ORD-02249,2025-06-23,UD Sentosa,Desk lamp,Furniture,JAWA TIMUR,online,Retail,kartu kredit,budi santoso,-1,472741,15,
ORD-02250,2023-10-22,PT Maju Bersama,External SSD 1TB,Accessories,Bali,OFFLINE,CORPORATE,COD,Siti Rahayu,35,1062837,16,
ORD-02251,,Koperasi Sejahtera,Gaming chair,PERIPHERALS,DKI JAKARTA,online,retail,cod,Nurul Hidayah,36,3379072,,3.1
ORD-02252,13/12/2025,Bapak Joko Widodo,Laptop Pro X1,accessories,Kalimantan Timur,Direct Sales,SME,QRIS,budi santoso,,8701913.66,25,2.4
ORD-02253,05-13-2023,PT Teknologi Nusantara,Gaming chair,Electronics,DKI Jakarta,Online,sme,kartu kredit,Ahmad Fauzi,,3613221,0,2.0
ORD-02254,,PT Maju Bersama,headset,Accessories,Bali,online,Retail,QRIS,Riko Pratama,18,1101316,N/A,3.6
ORD-02255,2025-11-21,PT Global Digital,Mechanical Keyboard,Furniture,Jawa Barat,OFFLINE,SME,cod,Ahmad Fauzi,-1,602119,2,4.1
ORD-02256,2023-08-11,PT Maju Bersama,Gaming Chair,accessories,Jawa Timur,Online,sme,COD,budi santoso,9,3001191,N/A,4.0
ORD-02257,2023-10-02,PT Maju Bersama,Mechanical KEYBOARD,Peripherals,Sulawesi Selatan,OFFLINE,Government,Kartu Kredit,budi santoso,32,,22,4.8
ORD-02258,,Ibu Sari Dewi,Desk Lamp LED,Furniture,Sulawesi Selatan,OFFLINE,Corporate,qris,Ahmad fauzi,0,351905,3,4.2
ORD-02259,2025-02-02,PT Global Digital,External SSD 1TB,accessories,DKI JAKARTA,online,Corporate,transfer bank,Siti Rahayu,11,1017316,,3.9
ORD-02260,18/06/2025,Bapak Joko Widodo,USB C Hub,Electronics,jawa barat,e-commerce,CORPORATE,cod,SITI RAHAYU,30,,25,
ORD-02261,18/05/2025,PT Maju Bersama,Gaming chair,electronics,DKI JAKARTA,Offline,Retail,COD,Ahmad fauzi,26,3319278,,
ORD-02262,2023-07-25,Ibu Sari Dewi,Desk lamp,Furniture,Jawa Barat,direct sales,Retail,Transfer Bank,Budi Santoso,22,Rp 342441,,4.2
ORD-02263,2025-04-02,Koperasi Sejahtera,Webcam hd,Furniture,jawa barat,Offline,Corporate,cod,Ahmad Fauzi,23,539422.02,12,2.0
ORD-02264,2023-06-17,CV Karya Indah,Wireless Mouse,electronics,Sulawesi Selatan,Online,SME,Kartu Kredit,Siti Rahayu,abc,290513.49,,4.7
ORD-02265,N/A,PT Maju Bersama,USB C Hub,Peripherals,JAWA TIMUR,Offline,Retail,Kartu Kredit,Ahmad fauzi,9,354496,26,1.3
ORD-02266,,Bapak Joko Widodo,Mechanical KEYBOARD,furniture,Sulawesi Selatan,e-commerce,CORPORATE,qris,Riko Pratama,0,659013,6,4.9
ORD-02267,13/02/2024,PT Global Digital,USB C Hub,furniture,Sulawesi Selatan,direct sales,sme,COD,Fajar Kurniawan,25,Rp 246552,7,4.3
ORD-02268,13/10/2025,PT Maju Bersama,Laptop Pro X1,PERIPHERALS,Jawa Barat,direct sales,Corporate,kartu kredit,Siti Rahayu,41,Rp 7750286,15,2.3
ORD-02269,2024-02-13,PT Maju Bersama,Mechanical Keyboard,PERIPHERALS,Bali,Direct Sales,retail,COD,Nurul Hidayah,-1,-9999,24,6.5
ORD-02270,2023-11-17,Ibu Sari Dewi,4k monitor,furniture,Jawa Barat,OFFLINE,Retail,Transfer Bank,budi santoso,-1,3790149,13,5.0
ORD-02271,2025-07-15,CV Karya Indah,External SSD 1TB,electronics,DKI JAKARTA,online,CORPORATE,transfer bank,Siti Rahayu,7,850604,13,1.5
ORD-02272,14/02/2024,Toko Elektronik Sukses,Webcam hd,Accessories,Kalimantan Timur,direct sales,Retail,QRIS,Fajar Kurniawan,36,560687,16,1.6
ORD-02273,2024-04-09,CV Karya Indah,4K Monitor,Furniture,jawa barat,Offline,Government,cod,SITI RAHAYU,7,5180985,29,-1
ORD-02274,2023-02-16,UD Sentosa,Mechanical KEYBOARD,furniture,Sulawesi Selatan,Direct Sales,Corporate,qris,Fajar Kurniawan,30,743494,17,3.6
ORD-02275,2025-09-02,PT Teknologi Nusantara,Laptop Pro X2,Electronics,Jawa Barat,Direct Sales,sme,transfer bank,budi santoso,27,9000043,17,1.7
ORD-02276,03-10-2024,Ibu Sari Dewi,External SSD 1TB,Accessories,jawa barat,E-Commerce,Government,QRIS,Riko Pratama,49,894106,6,2.0
ORD-02277,2025-10-21,Yayasan Pendidikan Maju,wireless mouse,electronics,JAWA TIMUR,Offline,CORPORATE,Kartu Kredit,Siti Rahayu,42,,18,4.5
ORD-02278,2023-08-16,UD Sentosa,Webcam hd,Accessories,jawa barat,E-Commerce,CORPORATE,Transfer Bank,Siti Rahayu,29,653777,16,4.3
ORD-02279,2023-11-07,Koperasi Sejahtera,USB C Hub,electronics,Kalimantan Timur,direct sales,CORPORATE,Transfer Bank,Nurul Hidayah,49,246396,1,4.3
ORD-02280,06-05-2024,CV Karya Indah,Laptop Pro X2,electronics,Jawa Barat,online,retail,cod,SITI RAHAYU,41,10906232,29,4.5
ORD-02281,2025-09-17,PT Teknologi Nusantara,4k monitor,Electronics,Jawa Barat,Online,government,Transfer Bank,Siti Rahayu,45,4057578,17,2.6
ORD-02282,,CV Karya Indah,Noise Cancelling Headset,Furniture,Jawa Barat,OFFLINE,Retail,cod,Siti Rahayu,28,1523723,22,4.8
ORD-02283,15/03/2025,Bapak Joko Widodo,Gaming Chair,Peripherals,jawa barat,Offline,Retail,cod,Budi Santoso,40,3390026,26,3.6
ORD-02284,2025-11-27,Toko Elektronik Sukses,External SSD 1TB,electronics,Bali,online,SME,COD,Nurul Hidayah,42,865712,1,4.1
ORD-02285,2025-04-21,PT Maju Bersama,wireless mouse,PERIPHERALS,DKI JAKARTA,online,retail,transfer bank,SITI RAHAYU,,294288,10,3.2
ORD-02286,2024-08-19,Bapak Joko Widodo,USB-C Hub,furniture,Jawa Timur,E-Commerce,Retail,transfer bank,Siti Rahayu,43,250194,29,3.9
ORD-02287,2024-06-26,Koperasi Sejahtera,Gaming Chair,Peripherals,Jawa Timur,Offline,sme,QRIS,Nurul Hidayah,35,3061667,N/A,2.7
ORD-02288,21/09/2023,Bapak Joko Widodo,Mechanical KEYBOARD,PERIPHERALS,Sulawesi Selatan,Online,sme,QRIS,Budi Santoso,-1,-9999,9,4.1
ORD-02289,2025-07-17,Koperasi Sejahtera,Laptop Pro X2,Furniture,Bali,online,government,kartu kredit,budi santoso,45,Rp 10276292,0,3.6
ORD-02290,2025-01-01,PT Maju Bersama,Mechanical KEYBOARD,Furniture,Kalimantan Timur,online,CORPORATE,transfer bank,Ahmad fauzi,23,,14,6.5
ORD-02291,2024-08-13,PT Global Digital,wireless mouse,accessories,DKI JAKARTA,online,CORPORATE,cod,Ahmad fauzi,4,338328,17,
ORD-02292,2025-01-27,Toko Elektronik Sukses,Wireless Mouse,furniture,Sumatera Utara,E-Commerce,sme,transfer bank,Siti Rahayu,50,306947,N/A,2.9
ORD-02293,2024-12-12,Toko Elektronik Sukses,4k monitor,Furniture,Sulawesi Selatan,direct sales,SME,kartu kredit,Ahmad fauzi,22,4039924,17,6.5
ORD-02294,2024-02-08,Bapak Joko Widodo,Webcam hd,accessories,Sulawesi Selatan,online,SME,transfer bank,Nurul Hidayah,4,483910,10,2.1
ORD-02295,23/02/2024,CV Karya Indah,Gaming chair,electronics,Sulawesi Selatan,E-Commerce,CORPORATE,cod,Budi Santoso,24,3283265,6,3.4
ORD-02296,,,Mechanical Keyboard,Peripherals,Bali,e-commerce,Corporate,COD,Nurul Hidayah,42,703251,16,3.7
ORD-02297,2025-01-28,N/A,USB-C Hub,electronics,Jawa Timur,direct sales,sme,Kartu Kredit,Siti Rahayu,45,333728,26,4.3
ORD-02298,2023-11-14,UD Sentosa,Gaming chair,PERIPHERALS,Bali,online,sme,Kartu Kredit,Riko Pratama,18,3086239.84,9,3.8
ORD-02299,2024-05-24,Ibu Sari Dewi,Webcam hd,furniture,Jawa Timur,e-commerce,Corporate,cod,Ahmad fauzi,44,"465153,00",13,
ORD-02300,2024-01-12,PT Teknologi Nusantara,Gaming chair,Electronics,Jawa Barat,Direct Sales,retail,Kartu Kredit,Ahmad Fauzi,32,3509354.11,24,4.7
